start,end,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0 days 00:00:00.320000,0 days 00:00:00.380000,66.22901,0.72452635,0.012425213,0.0063164406,0.47047997,4.399267,0.23448877,0.8606375,0.0132999085,0.014235324,0.117090315,0.2265457,0.3536147,0.45641208,0.5418895,0.583282,0.585031,0.7254522,0.7034707,0.86985564,0.90842366,1.2150856,1.0375216,1.0229979,1.1246796,1.29565,1.5069981,1.3766651,1.2161484,1.1383761,1.1517929,1.0025662,0.9801583,0.87185365,0.74474573,0.62027025,0.0012592556,0.00016760726,43.066406,86.13281,100.48828,129.19922,0.15008372,137.26215,1.8769097,420486.72,23.245165,760.3164,-0.005901579,0.1240324,0.0015095854,23.040154,18.448664,15.157394,23.740387,-1.3903598,4.5104365,7.798494,9.51987,13.907341,-1.2609695,2.4161665,7.520681,6.8109183,1.2393502
0 days 00:00:00.330000,0 days 00:00:00.390000,65.376915,0.72053504,0.0,0.0063164406,0.544378,3.252134,0.25138494,0.94880176,0.0133022955,0.014487277,0.1270179,0.25157174,0.39096484,0.49271688,0.6001381,0.6408933,0.5939377,0.7795655,0.73533916,0.82953787,0.906795,1.2708565,1.0534345,1.1517954,1.3378273,1.4567226,1.7497054,1.524745,1.3496231,1.2366253,1.2914673,1.1392945,1.1567401,1.0339193,0.86496645,0.702645,0.0016357818,0.00017452166,57.421875,100.48828,129.19922,157.91016,0.12389562,156.43047,2.2460256,435275.16,20.904566,591.717,-0.0054563764,0.14541551,0.0014192226,22.689766,19.338297,16.456312,19.896502,-0.43425688,4.4800386,13.442318,9.094451,9.151036,-1.477817,2.6223383,5.81515,8.206585,1.4060704
0 days 00:00:00.340000,0 days 00:00:00.400000,63.35381,0.7214487,0.153534,0.0,0.5140952,1.4143404,0.26143056,1.0411328,0.011471651,0.014487277,0.13357408,0.27774823,0.42872453,0.5273337,0.6801632,0.7107112,0.65011233,0.83983105,0.8042157,0.843597,0.9516644,1.2850672,1.0475723,1.2622391,1.5575689,1.6099397,1.8917168,1.61003,1.4629593,1.4143686,1.477451,1.3076485,1.3373741,1.2099954,0.9768259,0.7710206,0.0020696789,0.00019613067,57.421875,71.77734,143.55469,172.26562,0.11924409,156.69447,2.2411869,420771.6,21.0819,600.446,-0.0056483406,0.1465413,0.0015201807,24.067942,19.84081,11.156308,18.080513,3.4799404,1.849481,10.630846,7.7203255,7.8682637,1.2823535,6.5914855,0.9619029,4.1574473,0.92867136
0 days 00:00:00.350000,0 days 00:00:00.410000,64.217415,0.7402771,0.153534,0.0123719275,0.48381242,-0.53023857,0.23708569,1.0793906,0.00963262,0.015369111,0.13083187,0.2962872,0.48131046,0.5507024,0.74408245,0.7745742,0.7375557,0.8817598,0.88394,0.9201327,1.0420935,1.2885629,1.0266749,1.2892259,1.6296743,1.6062185,1.7832441,1.5879917,1.50679,1.5312538,1.5653208,1.3960484,1.4053885,1.2545223,0.9948494,0.75511837,0.0023476442,0.00015844706,86.13281,100.48828,172.26562,272.7539,0.094896376,189.06322,2.513498,446781.0,21.881935,625.6109,-0.003464124,0.18315281,0.0024929568,27.541023,17.218412,10.227525,14.179878,6.3032002,-3.777655,3.7073567,6.368725,3.4520562,-2.7751808,3.8840144,-0.41854024,-0.33937678,-1.7963129
0 days 00:00:00.360000,0 days 00:00:00.420000,63.407925,0.7531295,0.14166115,0.014086127,0.34496942,-1.2543825,0.22358032,1.0463772,0.0088565685,0.015495088,0.11832758,0.30089054,0.5122795,0.5474641,0.78233343,0.78767204,0.7647999,0.8682311,0.9488168,0.98388475,1.0984733,1.2791753,1.0059918,1.2273656,1.5336729,1.4746846,1.537169,1.5069593,1.4474316,1.5339025,1.5464402,1.3758239,1.3072551,1.1391989,0.9068241,0.6707379,0.0018417896,0.0001353544,86.13281,114.84375,172.26562,258.39844,0.12129096,187.85706,2.4967415,446220.03,21.924217,611.44714,-0.0034057659,0.18215661,0.0053883977,27.19639,18.052362,11.627875,14.707648,7.308373,0.090861954,1.7339445,5.6062818,4.0249915,-2.553233,4.203748,3.9354103,0.47756037,-3.8220348
0 days 00:00:00.370000,0 days 00:00:00.430000,62.054657,0.75717545,0.09256959,0.046934832,0.21938078,2.5817502,0.21325946,0.9775557,0.010328242,0.01675485,0.108650774,0.30962434,0.5276327,0.5247775,0.7475837,0.7545783,0.74983436,0.8269225,0.9545684,0.96335864,1.0856752,1.2321283,0.97803205,1.1242377,1.3707415,1.2931708,1.3268596,1.4512291,1.3762403,1.4364132,1.4337064,1.2680494,1.1601663,1.0013934,0.8125816,0.59829015,0.0014718082,8.464531e-05,114.84375,143.55469,172.26562,244.04297,0.09900727,180.71367,2.332184,377840.38,25.331787,789.7464,-0.0046003275,0.17904906,0.008294695,26.856085,20.769957,14.625931,17.900915,7.1036205,7.3848643,6.0914016,9.627795,6.6912313,-9.926783,-2.728448,0.21622308,0.12616372,-2.6196737
0 days 00:00:00.380000,0 days 00:00:00.440000,60.468647,0.75587255,0.062087383,0.044897303,0.09379215,6.4347477,0.2182803,0.9181557,0.011315535,0.01814059,0.11333984,0.34116152,0.5111088,0.5204299,0.6504979,0.686114,0.72696847,0.80813473,0.936863,0.8880017,1.0147953,1.1256531,0.9387276,1.0496083,1.2563338,1.1671638,1.2485175,1.4535147,1.3469721,1.3276497,1.3228031,1.1634346,1.0353271,0.91812515,0.752698,0.56810534,0.0013888995,8.281561e-05,100.48828,129.19922,143.55469,157.91016,0.103938915,143.43848,1.9742233,201215.69,30.988218,1111.3348,-0.0065261354,0.1453898,0.011954497,27.85261,22.686874,15.613111,20.424223,9.209083,13.061326,10.732487,12.8832245,5.7136154,-10.187682,0.14483373,1.098692,-1.4004246,0.0010237694
0 days 00:00:00.390000,0 days 00:00:00.450000,60.112946,0.7653823,0.0,0.058588684,0.3497754,7.0833416,0.22177692,0.89975756,0.010286271,0.02217183,0.1279894,0.37518176,0.48258027,0.54048723,0.54929155,0.6364942,0.76379985,0.8287156,0.90375906,0.83199143,0.965244,1.0265622,0.93824273,1.0531825,1.2396926,1.1318436,1.2262813,1.446318,1.3776035,1.2602259,1.250954,1.1306258,1.001053,0.94010586,0.7636719,0.60179514,0.001394359,9.7927295e-05,100.48828,129.19922,143.55469,172.26562,0.08384814,166.94627,2.0318878,328578.84,26.139608,843.3213,-0.0053792205,0.16621459,0.010341686,27.446474,22.14187,12.796941,21.92164,6.163774,7.6048074,12.1337595,17.364868,4.9455986,-12.876706,0.005987326,-1.1396656,-5.159985,1.647755
0 days 00:00:00.400000,0 days 00:00:00.460000,60.23779,0.7728181,0.08844058,0.0,0.5925043,6.085235,0.22116566,0.90938014,0.007662494,0.027462834,0.13474512,0.37512946,0.4412284,0.56580347,0.5004911,0.65090305,0.8276868,0.8413432,0.862103,0.87178725,0.96518373,0.9995591,0.9840011,1.0987002,1.2681193,1.1252289,1.2087194,1.4193248,1.4138441,1.2402537,1.2267231,1.1761403,1.0232325,0.9793125,0.7899561,0.65436083,0.0013073293,0.00012971532,86.13281,129.19922,129.19922,258.39844,0.078485146,219.06006,2.2391384,728702.44,19.86574,566.1314,-0.0036130762,0.20438534,0.006994759,25.134476,20.212503,8.593373,18.673204,6.533213,3.558564,6.273107,14.309894,10.046075,-1.246047,4.5493994,5.659651,-6.410558,-1.1166873
0 days 00:00:00.410000,0 days 00:00:00.470000,60.726887,0.77266073,0.0,0.08844058,0.69242334,5.6002274,0.21965699,0.93829995,0.0060685873,0.035021413,0.12855469,0.33606982,0.39172724,0.5675077,0.5272015,0.69705886,0.85873073,0.83100766,0.8519619,0.9620568,1.004131,1.0390548,1.0667251,1.1538452,1.2971679,1.1647855,1.2323442,1.385436,1.4102417,1.2557135,1.254454,1.2826105,1.0971321,1.035189,0.83684987,0.72824,0.0010353526,0.0001313404,86.13281,129.19922,129.19922,287.10938,0.07387907,246.89427,2.5484526,994663.8,13.017647,206.22307,-0.0018824941,0.22353251,0.0031751778,22.819796,19.644258,5.412398,19.727938,3.0700302,2.225837,7.0455527,10.9667635,9.988792,0.2875724,1.8867286,8.044829,0.14850934,-1.6077061
0 days 00:00:00.420000,0 days 00:00:00.480000,61.51903,0.7528286,0.08853606,0.0,0.5287381,6.390673,0.22142415,0.9687619,0.0069166645,0.04132023,0.11276724,0.28510347,0.35816702,0.54048544,0.57638264,0.7387336,0.8474762,0.80818385,0.86911917,1.0522467,1.0499657,1.0963863,1.1365962,1.1653525,1.2944249,1.2215353,1.3308018,1.3629721,1.3776621,1.2889901,1.2992502,1.3830217,1.1829392,1.0972768,0.90514714,0.8068244,0.0012412617,0.00013551889,100.48828,129.19922,143.55469,315.8203,0.058673162,271.82782,2.602434,1215795.6,11.315235,149.36786,-0.0016825163,0.24333413,0.0030276217,22.474897,20.01062,4.172486,19.148443,2.9348419,5.824217,5.738238,6.372743,7.522981,1.3706799,1.7864496,6.244196,0.04666066,-4.644199
0 days 00:00:00.430000,0 days 00:00:00.490000,62.708996,0.7317593,0.08853606,0.05097784,0.36505273,7.1692824,0.22837037,0.99304265,0.008998233,0.0452255,0.107943594,0.26081058,0.3548158,0.5307955,0.63145465,0.74858254,0.7984102,0.79873174,0.9604642,1.0977536,1.0761036,1.1053953,1.1364156,1.1537205,1.2605727,1.3155669,1.4747437,1.3357822,1.34245,1.3310937,1.3299648,1.4424459,1.2269497,1.1507882,0.9890549,0.8582991,0.0014932187,0.00011490463,86.13281,114.84375,143.55469,215.33203,0.09567521,207.78343,2.3789594,835130.56,15.134397,282.10468,-0.0041067316,0.19035512,0.0025669993,23.952133,22.824875,6.915957,20.901382,1.4342446,8.573726,9.4667015,4.5366197,1.174492,-1.3150436,4.790854,7.985443,7.422528,-3.6242435
0 days 00:00:00.440000,0 days 00:00:00.500000,63.374954,0.7210993,0.0,0.05097784,0.32468957,5.4578376,0.23351495,1.0122248,0.008989107,0.049760643,0.10921067,0.2568834,0.3821042,0.551285,0.67806816,0.7434686,0.76516455,0.79569435,1.0605607,1.1147556,1.0821958,1.0577812,1.1145338,1.1721641,1.2639177,1.4036185,1.5804507,1.328815,1.3410012,1.3561735,1.3457619,1.4466053,1.2238902,1.2007362,1.0722536,0.8707528,0.0017496044,0.00014408174,86.13281,129.19922,215.33203,287.10938,0.13481079,309.00867,2.7305982,1653738.0,13.160352,238.8651,-0.0037287225,0.2694319,0.0018008427,23.09446,21.786913,6.5601287,19.543661,-0.12162908,5.7995567,5.0414124,1.6664394,1.8714991,-0.5948177,9.777654,9.432104,2.6422322,-8.068406
0 days 00:00:00.450000,0 days 00:00:00.510000,63.265156,0.72598654,0.08873224,0.0,0.30520192,3.4700003,0.25305548,1.0459719,0.0075074346,0.05202822,0.10821355,0.252804,0.40802535,0.6092752,0.7357435,0.7677095,0.76346344,0.78715515,1.1299111,1.1637083,1.0980278,1.0199143,1.1166664,1.2272218,1.3269256,1.468812,1.6474823,1.4181408,1.3924874,1.3924971,1.3987349,1.4667095,1.2364725,1.2383728,1.1492227,0.871571,0.0024463169,0.00018558353,100.48828,200.97656,287.10938,445.01953,0.13212238,471.44885,3.3213546,2784591.2,11.092107,199.98438,-0.00342061,0.39866593,0.0010788835,21.372665,20.364054,4.7904058,17.038895,-5.0259433,0.69672936,1.3698516,-1.1388087,0.9731887,-2.0339637,8.512199,12.044803,2.4889357,-6.5014644
0 days 00:00:00.460000,0 days 00:00:00.520000,62.790142,0.73983645,0.0,0.08873224,0.28571427,1.4062268,0.25911283,1.0951393,0.0073609925,0.053162005,0.10059467,0.24039781,0.42222497,0.6448012,0.7941882,0.80125093,0.8127813,0.78754145,1.1452081,1.2295408,1.127138,1.0384052,1.1776718,1.3054519,1.4692725,1.5131444,1.6553344,1.5657533,1.478491,1.4226981,1.5047069,1.5199972,1.3228182,1.2861978,1.2074271,0.9005831,0.0022630563,0.00021625683,100.48828,200.97656,287.10938,473.73047,0.111794956,532.21967,3.5289698,3385213.2,6.7401085,53.198315,-0.0016786009,0.44387248,0.0011087504,19.987968,19.051815,1.9069496,16.397148,-4.4728546,-1.4774302,2.2946231,1.7018374,1.6312,-2.4179304,6.7383304,7.835728,-5.669337,-5.07303
0 days 00:00:00.470000,0 days 00:00:00.530000,61.763794,0.75425345,0.0,0.08873224,0.27007815,2.0767362,0.26541314,1.1478075,0.008787266,0.053287983,0.09232769,0.22939251,0.4351776,0.6404368,0.81041044,0.83598185,0.8878816,0.8084965,1.1099921,1.2913748,1.1725302,1.1327306,1.2448174,1.3640848,1.6478634,1.5645498,1.6735379,1.6959964,1.561256,1.4610491,1.6112338,1.5878087,1.4575006,1.3265344,1.2353312,0.9646962,0.0022367544,0.00022000755,86.13281,172.26562,215.33203,387.59766,0.07041249,436.0586,3.1101983,2736926.8,7.966005,75.24771,-0.0027451713,0.36487612,0.0009855408,20.188988,20.036804,3.9439871,19.733496,-3.8809967,1.6843637,6.3786187,3.041069,2.0771024,-0.13648812,2.203778,3.7912543,-3.9094489,-1.6862
0 days 00:00:00.480000,0 days 00:00:00.540000,60.270466,0.7656571,0.13790096,0.0,0.25444207,2.7248828,0.26446748,1.1820693,0.009354702,0.05505165,0.09756377,0.24021526,0.44123772,0.60395455,0.7883442,0.8184673,0.923896,0.8644905,1.1088,1.3058275,1.2208458,1.2719965,1.2508693,1.3922638,1.7774626,1.6308357,1.7161478,1.7266878,1.6089778,1.4932779,1.6660528,1.5995646,1.5725603,1.340984,1.2483373,1.0241414,0.00149866,0.00023843267,57.421875,100.48828,129.19922,258.39844,0.08287551,316.54282,2.6262124,2085174.0,8.590305,83.55345,-0.003404551,0.2640758,0.0021865934,20.509893,20.146849,4.490148,23.989874,1.9477814,9.633924,8.876795,3.0542371,4.3307204,2.0743842,5.458153,4.588829,0.31581053,0.29204187
0 days 00:00:00.490000,0 days 00:00:00.550000,58.440598,0.7720508,0.0,0.13790096,0.2387147,4.028048,0.27371964,1.1958102,0.009276051,0.06349206,0.1144107,0.26730445,0.4341654,0.5710351,0.74731404,0.77055496,0.90227896,0.908566,1.1216465,1.3084809,1.298003,1.4047289,1.236801,1.3853577,1.7951585,1.6832641,1.8166265,1.7131176,1.6425251,1.5127491,1.6694565,1.5496677,1.6016928,1.3504609,1.2446184,1.0410789,0.0015799766,0.00028747946,71.77734,114.84375,129.19922,244.04297,0.06263473,343.45767,2.5039222,2298951.8,8.228678,77.345604,-0.0036475093,0.28667542,0.0044357744,20.339828,19.490442,5.6854577,24.872599,2.9128268,11.95136,4.9154763,0.1231819,8.037393,2.1839697,5.387591,6.6947284,5.682219,-0.46877512
0 days 00:00:00.500000,0 days 00:00:00.560000,57.35506,0.77162844,0.029731736,0.0,0.29423365,4.309116,0.27909213,1.2094251,0.010229549,0.07684556,0.13284826,0.29075864,0.39730296,0.568738,0.70638794,0.71774507,0.86049,0.9461253,1.1619436,1.295775,1.4090406,1.5288919,1.2414013,1.3903121,1.7227787,1.6901016,1.9651135,1.7763001,1.6972098,1.5623127,1.6559678,1.4969269,1.5767412,1.3616747,1.2635905,1.0285741,0.0011304287,0.0003402705,71.77734,100.48828,100.48828,215.33203,0.10807481,348.37012,2.0827355,2542457.0,7.7213845,66.45049,-0.0042980574,0.28359357,0.0045620254,18.91768,17.83826,4.0976644,23.320223,5.557365,14.695865,3.7579772,5.214852,13.281837,0.48391667,5.669705,8.232591,5.1164217,1.3734012
0 days 00:00:00.510000,0 days 00:00:00.570000,56.802814,0.7530063,0.029731736,0.04749836,0.34975258,4.605699,0.29322293,1.238773,0.011418976,0.0952381,0.14383788,0.300355,0.35391322,0.5668707,0.68438506,0.7245281,0.84400123,0.94424504,1.1756984,1.2854944,1.5522476,1.6293678,1.2971295,1.4154406,1.6725281,1.6875597,2.1036518,1.9175444,1.8136344,1.6303148,1.6633912,1.5358216,1.5697323,1.404439,1.2884048,1.0035622,0.0012464613,0.00040436498,71.77734,100.48828,100.48828,244.04297,0.13544582,410.85263,2.1430433,3264995.8,7.1460547,58.3931,-0.004449826,0.32612067,0.0047066147,17.705881,17.48297,6.068257,23.165838,3.8670056,10.159991,4.613804,4.3577437,19.945826,6.823467,7.1757164,6.567209,1.193326,-0.14902951
0 days 00:00:00.520000,0 days 00:00:00.580000,58.86497,0.71669245,0.0,0.04749836,0.3833151,4.314937,0.29932642,1.280607,0.011379582,0.11300075,0.144763,0.2905705,0.3322017,0.563721,0.66311806,0.7944505,0.85650414,0.9149695,1.136284,1.2450322,1.6434664,1.7231746,1.3763536,1.486283,1.6917815,1.7403383,2.2317016,2.0764554,1.898553,1.7394781,1.6829668,1.6750072,1.6259342,1.4519669,1.3119408,0.9987667,0.0012609309,0.00043957852,71.77734,86.13281,100.48828,373.2422,0.14113148,562.3875,2.5012984,4826734.5,6.055901,44.818874,-0.003972822,0.43127993,0.002583818,16.189186,16.858349,6.356504,24.480322,2.090003,6.1843624,5.2948704,4.2213955,19.649408,7.7271676,4.466171,5.741818,-0.3134137,-0.6416729
0 days 00:00:00.530000,0 days 00:00:00.590000,58.96565,0.6991613,0.03126638,0.0,0.36126742,4.275589,0.3063458,1.3140993,0.010055958,0.12748803,0.1423062,0.28221264,0.33846596,0.5399544,0.65730006,0.88082296,0.8674056,0.8688791,1.0749325,1.2248138,1.6694094,1.7645038,1.4320463,1.5955101,1.750727,1.8276337,2.3160217,2.1115441,1.8696451,1.8319756,1.7322489,1.8159667,1.7202435,1.4964157,1.3407415,1.0148576,0.0013790327,0.0004532767,86.13281,114.84375,129.19922,416.3086,0.10142567,690.21063,3.0263278,5959945.5,4.8299193,27.035952,-0.0032920316,0.5299662,0.0046154987,16.26208,18.22513,5.5272946,27.03656,1.467072,3.5943441,6.7823067,2.492881,16.170174,11.007901,4.954598,4.404732,-0.121364355,-7.8353767
0 days 00:00:00.540000,0 days 00:00:00.600000,60.298107,0.7026558,0.0,0.03126638,0.3392197,2.9018033,0.30617997,1.3313394,0.008267489,0.14424288,0.13341235,0.2697487,0.3598932,0.52268845,0.6789088,0.95361525,0.8816679,0.82145923,1.01975,1.2533398,1.6393825,1.7305093,1.4731065,1.6658278,1.7593573,1.9397898,2.388569,2.0495048,1.7323793,1.8940896,1.8193713,1.897646,1.7829627,1.5392809,1.3562684,1.052296,0.0015008025,0.0004565305,71.77734,129.19922,315.8203,3574.5117,0.08525505,1228.5132,3.720706,10351185.0,3.6914647,17.751108,-0.002495547,0.91812164,0.0030481825,15.192355,17.571762,2.012724,23.113243,-1.134787,3.0206501,4.2495065,1.3935837,14.104745,13.080007,2.727424,4.619423,1.2289395,-10.777713
0 days 00:00:00.550000,0 days 00:00:00.610000,59.437817,0.7296283,0.0,0.03126638,0.3392197,1.5501264,0.3196621,1.335877,0.007553547,0.16578484,0.122837156,0.25861225,0.3711861,0.5182509,0.71121734,0.9693079,0.90629506,0.8312912,1.0495194,1.3305036,1.6480994,1.6503526,1.4784294,1.71747,1.7370712,1.9411697,2.3438115,1.9424543,1.6296697,1.926804,1.9222212,1.8999792,1.7805649,1.563351,1.3806926,1.1016401,0.0015597194,0.0005582432,71.77734,143.55469,330.17578,4823.4375,0.09399501,1382.7389,3.8473577,11880081.0,3.377575,15.273131,-0.0024977906,1.0283297,0.0031832065,15.335118,17.289968,-1.2398795,21.791704,1.0557038,5.0510993,3.9534295,2.8499937,9.711995,11.103279,8.97128,5.942002,-0.4424276,-7.320129
0 days 00:00:00.560000,0 days 00:00:00.620000,61.047054,0.7407511,0.0,0.03126638,0.2619387,2.2858958,0.33539128,1.3493608,0.0069835815,0.18732679,0.11300168,0.24930303,0.3646827,0.5185185,0.73585683,0.949527,0.93788075,0.88811547,1.1501126,1.4158798,1.7650963,1.6129318,1.4887532,1.7548251,1.790712,1.8889937,2.2582717,1.9231877,1.6743966,1.8890028,1.9808077,1.9012302,1.7560643,1.5885969,1.368528,1.1191059,0.0014055419,0.0008245057,86.13281,143.55469,373.2422,7823.7305,0.088326104,1785.1963,4.155257,15982897.0,2.5756016,8.772661,-0.0017895888,1.3103715,0.0027248692,14.54797,13.020137,-1.7790903,22.213171,2.633547,6.1677585,5.288397,0.2951199,12.579604,5.8277717,7.963448,7.3202815,-4.3505044,-1.1872213
0 days 00:00:00.570000,0 days 00:00:00.630000,60.947598,0.7203694,0.064912386,0.0,0.16106553,3.4976394,0.33808932,1.3657347,0.0073160813,0.20143612,0.1105918,0.24830855,0.35781077,0.51876706,0.7183191,0.87769634,0.9385144,0.9690304,1.2525471,1.4187407,1.9514424,1.7304245,1.5363251,1.8458754,1.9226817,1.7699133,2.1079466,1.9611927,1.8462158,1.8170217,1.9490815,1.9026879,1.7355647,1.6051003,1.3239797,1.0933281,0.0010085922,0.0009947676,114.84375,129.19922,200.97656,6775.7812,0.0646705,1544.0454,3.7066858,14789604.0,2.8591785,10.193555,-0.002335983,1.130342,0.00418812,15.143184,12.869346,-0.29292938,29.811758,9.74624,5.035915,4.1477447,4.9158387,14.692464,-1.8447546,6.535745,4.3461027,-4.246336,3.2542515
0 days 00:00:00.580000,0 days 00:00:00.640000,61.833405,0.6858573,0.064912386,0.05412906,0.060192388,4.7307725,0.33553168,1.3760599,0.0076050214,0.20937264,0.114916034,0.26229164,0.36250284,0.51478606,0.67492145,0.77762026,0.90713125,1.0274969,1.3037301,1.3607851,2.0854235,1.9161128,1.6330248,1.969478,2.0529706,1.6655569,1.993528,1.9893671,2.004777,1.7223772,1.8795723,1.8913726,1.7493004,1.6167568,1.2635112,1.0382465,0.0009019287,0.0009793716,100.48828,129.19922,215.33203,8641.992,0.058838904,1797.7778,3.853241,17693906.0,2.537027,8.22392,-0.0023626483,1.3014841,0.004300673,14.323188,12.798576,0.5608042,31.11852,10.476649,4.4526887,5.122766,3.5353076,15.177994,-3.643736,2.2151222,5.1216335,-2.4805477,2.1758263
0 days 00:00:00.590000,0 days 00:00:00.650000,63.372616,0.67706066,0.0,0.06298024,0.036600217,3.7480052,0.3369657,1.3677902,0.0074890708,0.21365583,0.11718482,0.2691742,0.37152648,0.50925255,0.6334997,0.70287067,0.88103557,1.04875,1.3125708,1.2912399,2.0786483,2.0779188,1.7506901,2.0416105,2.0695665,1.6148621,1.8679161,1.9366912,2.0370605,1.6962662,1.8328251,1.8701986,1.7599901,1.597462,1.2072996,0.986437,0.0010029487,0.0009791673,100.48828,229.6875,3158.2031,10364.648,0.069072016,2567.2458,4.5295796,23130998.0,2.0737326,6.4822288,-0.0020240669,1.8423939,0.0035968118,14.372723,12.763799,-3.0707293,28.252617,10.910866,0.9978468,4.881359,7.1242414,10.228063,-2.1383152,4.7679486,4.452417,0.3485422,2.2477663
0 days 00:00:00.600000,0 days 00:00:00.660000,64.38996,0.6908414,0.0,0.080682606,0.036600217,3.7744362,0.32994246,1.3414947,0.007059694,0.2207105,0.115068264,0.2631202,0.3743764,0.50387555,0.6047395,0.67354155,0.87858105,1.0448108,1.3076156,1.2737751,1.9074049,2.05874,1.7924439,2.0525405,2.009526,1.5996433,1.7459711,1.8404951,1.9895926,1.7386063,1.8328587,1.8458372,1.7506417,1.534618,1.1836115,0.9568264,0.00086241885,0.00085019646,100.48828,258.39844,6689.6484,13192.676,0.0716722,3701.5613,5.257419,31618976.0,1.3739029,3.6801507,-0.001402182,2.6250408,0.0024461073,12.943326,11.708318,-2.5471625,25.002924,7.3461423,2.616524,7.9166646,7.1544623,7.225494,-3.4759662,5.805158,6.6347528,-3.3616774,0.2572329
0 days 00:00:00.610000,0 days 00:00:00.670000,63.51598,0.71396536,0.0,0.080682606,0.036600217,3.5553334,0.3389735,1.3211883,0.007641262,0.20760898,0.108044446,0.24602075,0.3780451,0.50408155,0.6054193,0.7011573,0.8997995,1.0394249,1.2938474,1.3192677,1.691435,1.9388117,1.735261,1.9879202,1.9765087,1.6424007,1.6773896,1.8302845,1.9643446,1.8280491,1.8768178,1.869881,1.7330394,1.4438858,1.1462011,0.91356033,0.0013721207,0.0008588753,100.48828,258.39844,6689.6484,12991.699,0.07836758,3599.2468,5.252119,30822630.0,1.4806703,4.1788425,-0.0016954098,2.5550277,0.0025732236,13.668462,11.944898,0.9959604,21.648537,8.148429,-0.11373377,6.077863,5.1142592,7.8901906,-2.0407946,6.080687,3.948695,-5.141787,0.4707179
